X,country,cnt,date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,StringencyIndex
21104,Monaco,MCO,2020-08-28,2,2,1,4,1,1,1,3,2,0,2,3,1,3,65.74
21105,Monaco,MCO,2020-08-29,2,2,1,4,1,1,1,3,2,0,2,3,1,3,65.74
21106,Monaco,MCO,2020-08-30,2,2,1,4,1,1,1,3,2,0,2,3,1,3,65.74
21107,Monaco,MCO,2020-08-31,2,2,1,4,1,1,1,3,2,0,2,3,1,3,65.74
21108,Monaco,MCO,2020-09-01,2,2,1,4,1,1,1,3,2,0,2,3,1,3,65.74
21109,Monaco,MCO,2020-09-02,2,2,1,4,1,1,1,3,2,0,2,3,1,3,65.74
21110,Monaco,MCO,2020-09-03,2,2,1,4,1,1,1,3,2,0,2,3,1,3,65.74
21111,Monaco,MCO,2020-09-04,2,2,1,4,1,1,1,3,2,0,2,3,1,3,65.74
21112,Monaco,MCO,2020-09-05,2,2,1,4,1,1,1,3,2,0,2,3,1,3,65.74
21113,Monaco,MCO,2020-09-06,2,2,1,4,1,1,1,3,2,0,2,3,1,3,65.74
21114,Monaco,MCO,2020-09-07,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21115,Monaco,MCO,2020-09-08,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21116,Monaco,MCO,2020-09-09,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21117,Monaco,MCO,2020-09-10,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21118,Monaco,MCO,2020-09-11,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21119,Monaco,MCO,2020-09-12,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21120,Monaco,MCO,2020-09-13,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21121,Monaco,MCO,2020-09-14,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21122,Monaco,MCO,2020-09-15,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21123,Monaco,MCO,2020-09-16,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21124,Monaco,MCO,2020-09-17,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21125,Monaco,MCO,2020-09-18,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21126,Monaco,MCO,2020-09-19,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21127,Monaco,MCO,2020-09-20,1,2,1,4,1,1,1,3,2,0,2,3,1,3,62.04
21128,Monaco,MCO,2020-09-21,1,2,1,4,1,1,1,1,2,0,2,3,1,3,56.48
21129,Monaco,MCO,2020-09-22,1,2,1,4,1,1,1,1,2,0,2,3,1,3,56.48
21130,Monaco,MCO,2020-09-23,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21131,Monaco,MCO,2020-09-24,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21132,Monaco,MCO,2020-09-25,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21133,Monaco,MCO,2020-09-26,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21134,Monaco,MCO,2020-09-27,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21135,Monaco,MCO,2020-09-28,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21136,Monaco,MCO,2020-09-29,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21137,Monaco,MCO,2020-09-30,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21138,Monaco,MCO,2020-10-01,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21139,Monaco,MCO,2020-10-02,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21140,Monaco,MCO,2020-10-03,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21141,Monaco,MCO,2020-10-04,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21142,Monaco,MCO,2020-10-05,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21143,Monaco,MCO,2020-10-06,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21144,Monaco,MCO,2020-10-07,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21145,Monaco,MCO,2020-10-08,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21146,Monaco,MCO,2020-10-09,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21147,Monaco,MCO,2020-10-10,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21148,Monaco,MCO,2020-10-11,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21149,Monaco,MCO,2020-10-12,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21150,Monaco,MCO,2020-10-13,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21151,Monaco,MCO,2020-10-14,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21152,Monaco,MCO,2020-10-15,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21153,Monaco,MCO,2020-10-16,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21154,Monaco,MCO,2020-10-17,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21155,Monaco,MCO,2020-10-18,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21156,Monaco,MCO,2020-10-19,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21157,Monaco,MCO,2020-10-20,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21158,Monaco,MCO,2020-10-21,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21159,Monaco,MCO,2020-10-22,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21160,Monaco,MCO,2020-10-23,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21161,Monaco,MCO,2020-10-24,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21162,Monaco,MCO,2020-10-25,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21163,Monaco,MCO,2020-10-26,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21164,Monaco,MCO,2020-10-27,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21165,Monaco,MCO,2020-10-28,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21166,Monaco,MCO,2020-10-29,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21167,Monaco,MCO,2020-10-30,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21168,Monaco,MCO,2020-10-31,1,2,2,4,1,1,1,1,2,0,2,3,1,3,62.04
21169,Monaco,MCO,2020-11-01,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21170,Monaco,MCO,2020-11-02,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21171,Monaco,MCO,2020-11-03,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21172,Monaco,MCO,2020-11-04,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21173,Monaco,MCO,2020-11-05,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21174,Monaco,MCO,2020-11-06,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21175,Monaco,MCO,2020-11-07,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21176,Monaco,MCO,2020-11-08,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21177,Monaco,MCO,2020-11-09,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21178,Monaco,MCO,2020-11-10,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21179,Monaco,MCO,2020-11-11,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21180,Monaco,MCO,2020-11-12,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21181,Monaco,MCO,2020-11-13,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21182,Monaco,MCO,2020-11-14,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21183,Monaco,MCO,2020-11-15,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21184,Monaco,MCO,2020-11-16,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21185,Monaco,MCO,2020-11-17,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21186,Monaco,MCO,2020-11-18,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21187,Monaco,MCO,2020-11-19,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21188,Monaco,MCO,2020-11-20,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21189,Monaco,MCO,2020-11-21,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21190,Monaco,MCO,2020-11-22,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21191,Monaco,MCO,2020-11-23,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21192,Monaco,MCO,2020-11-24,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21193,Monaco,MCO,2020-11-25,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21194,Monaco,MCO,2020-11-26,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21195,Monaco,MCO,2020-11-27,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21196,Monaco,MCO,2020-11-28,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21197,Monaco,MCO,2020-11-29,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21198,Monaco,MCO,2020-11-30,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21199,Monaco,MCO,2020-12-01,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21200,Monaco,MCO,2020-12-02,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21201,Monaco,MCO,2020-12-03,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21202,Monaco,MCO,2020-12-04,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21203,Monaco,MCO,2020-12-05,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21204,Monaco,MCO,2020-12-06,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21205,Monaco,MCO,2020-12-07,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21206,Monaco,MCO,2020-12-08,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21207,Monaco,MCO,2020-12-09,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21208,Monaco,MCO,2020-12-10,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21209,Monaco,MCO,2020-12-11,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21210,Monaco,MCO,2020-12-12,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21211,Monaco,MCO,2020-12-13,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21212,Monaco,MCO,2020-12-14,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21213,Monaco,MCO,2020-12-15,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21214,Monaco,MCO,2020-12-16,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21215,Monaco,MCO,2020-12-17,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21216,Monaco,MCO,2020-12-18,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21217,Monaco,MCO,2020-12-19,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21218,Monaco,MCO,2020-12-20,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21219,Monaco,MCO,2020-12-21,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21220,Monaco,MCO,2020-12-22,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21221,Monaco,MCO,2020-12-23,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21222,Monaco,MCO,2020-12-24,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21223,Monaco,MCO,2020-12-25,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21224,Monaco,MCO,2020-12-26,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21225,Monaco,MCO,2020-12-27,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21226,Monaco,MCO,2020-12-28,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21227,Monaco,MCO,2020-12-29,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21228,Monaco,MCO,2020-12-30,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21229,Monaco,MCO,2020-12-31,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21230,Monaco,MCO,2021-01-01,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21231,Monaco,MCO,2021-01-02,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21232,Monaco,MCO,2021-01-03,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21233,Monaco,MCO,2021-01-04,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21234,Monaco,MCO,2021-01-05,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21235,Monaco,MCO,2021-01-06,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21236,Monaco,MCO,2021-01-07,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21237,Monaco,MCO,2021-01-08,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21238,Monaco,MCO,2021-01-09,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21239,Monaco,MCO,2021-01-10,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21240,Monaco,MCO,2021-01-11,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21241,Monaco,MCO,2021-01-12,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21242,Monaco,MCO,2021-01-13,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21243,Monaco,MCO,2021-01-14,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21244,Monaco,MCO,2021-01-15,1,2,1,4,0,2,0,2,2,NA,2,2,NA,4,51.85
21245,Monaco,MCO,2021-01-16,1,1,1,4,0,0,2,2,1,1,2,3,2,3,51.85
21246,Monaco,MCO,2021-01-17,1,1,1,4,0,0,2,2,1,1,2,3,2,3,51.85
21247,Monaco,MCO,2021-01-18,1,1,1,4,0,0,2,2,1,1,2,3,2,3,51.85
21248,Monaco,MCO,2021-01-19,1,1,1,4,0,0,2,2,1,1,2,3,2,3,51.85
21249,Monaco,MCO,2021-01-20,1,1,1,4,0,0,2,2,1,1,2,3,2,3,51.85
21250,Monaco,MCO,2021-01-21,1,1,1,4,0,0,2,2,1,1,2,3,2,3,51.85
21251,Monaco,MCO,2021-01-22,1,1,1,4,0,0,2,2,1,1,2,3,2,3,51.85
21252,Monaco,MCO,2021-01-23,1,1,1,4,0,0,2,2,1,1,2,3,2,3,51.85
21253,Monaco,MCO,2021-01-24,1,1,1,4,0,0,2,2,1,1,2,3,2,3,51.85
21254,Monaco,MCO,2021-01-25,1,1,1,4,0,0,2,2,1,1,2,3,2,3,51.85
21255,Monaco,MCO,2021-01-26,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21256,Monaco,MCO,2021-01-27,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21257,Monaco,MCO,2021-01-28,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21258,Monaco,MCO,2021-01-29,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21259,Monaco,MCO,2021-01-30,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21260,Monaco,MCO,2021-01-31,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21261,Monaco,MCO,2021-02-01,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21262,Monaco,MCO,2021-02-02,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21263,Monaco,MCO,2021-02-03,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21264,Monaco,MCO,2021-02-04,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21265,Monaco,MCO,2021-02-05,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21266,Monaco,MCO,2021-02-06,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21267,Monaco,MCO,2021-02-07,1,2,1,4,0,2,0,2,1,1,2,3,2,3,51.85
21268,Monaco,MCO,2021-02-08,1,2,1,4,0,2,0,2,1,1,2,2,2,3,51.85
21269,Monaco,MCO,2021-02-09,1,2,1,4,0,2,0,2,1,1,2,2,2,3,51.85
21270,Monaco,MCO,2021-02-10,1,2,1,4,0,2,0,2,1,1,2,2,2,3,51.85
21271,Monaco,MCO,2021-02-11,1,2,1,4,0,2,0,2,1,1,2,2,2,3,51.85
21272,Monaco,MCO,2021-02-12,1,2,1,4,0,2,0,2,1,1,2,2,2,3,51.85
21273,Monaco,MCO,2021-02-13,1,2,1,4,0,2,0,2,1,1,2,2,2,3,51.85
21274,Monaco,MCO,2021-02-14,1,2,1,4,0,2,0,2,1,1,2,2,2,3,51.85
21275,Monaco,MCO,2021-02-15,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21276,Monaco,MCO,2021-02-16,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21277,Monaco,MCO,2021-02-17,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21278,Monaco,MCO,2021-02-18,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21279,Monaco,MCO,2021-02-19,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21280,Monaco,MCO,2021-02-20,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21281,Monaco,MCO,2021-02-21,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21282,Monaco,MCO,2021-02-22,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21283,Monaco,MCO,2021-02-23,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21284,Monaco,MCO,2021-02-24,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21285,Monaco,MCO,2021-02-25,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21286,Monaco,MCO,2021-02-26,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21287,Monaco,MCO,2021-02-27,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21288,Monaco,MCO,2021-02-28,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21289,Monaco,MCO,2021-03-01,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21290,Monaco,MCO,2021-03-02,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21291,Monaco,MCO,2021-03-03,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21292,Monaco,MCO,2021-03-04,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21293,Monaco,MCO,2021-03-05,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21294,Monaco,MCO,2021-03-06,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21295,Monaco,MCO,2021-03-07,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21296,Monaco,MCO,2021-03-08,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21297,Monaco,MCO,2021-03-09,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21298,Monaco,MCO,2021-03-10,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21299,Monaco,MCO,2021-03-11,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21300,Monaco,MCO,2021-03-12,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21301,Monaco,MCO,2021-03-13,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21302,Monaco,MCO,2021-03-14,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21303,Monaco,MCO,2021-03-15,1,2,2,4,0,2,0,2,1,1,2,2,2,3,57.41
21304,Monaco,MCO,2021-03-16,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21305,Monaco,MCO,2021-03-17,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21306,Monaco,MCO,2021-03-18,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21307,Monaco,MCO,2021-03-19,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21308,Monaco,MCO,2021-03-20,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21309,Monaco,MCO,2021-03-21,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21310,Monaco,MCO,2021-03-22,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21311,Monaco,MCO,2021-03-23,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21312,Monaco,MCO,2021-03-24,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21313,Monaco,MCO,2021-03-25,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21314,Monaco,MCO,2021-03-26,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21315,Monaco,MCO,2021-03-27,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21316,Monaco,MCO,2021-03-28,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21317,Monaco,MCO,2021-03-29,1,3,1,4,0,1,2,2,1,1,2,3,2,3,62.96
21318,Monaco,MCO,2021-03-30,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21319,Monaco,MCO,2021-03-31,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21320,Monaco,MCO,2021-04-01,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21321,Monaco,MCO,2021-04-02,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21322,Monaco,MCO,2021-04-03,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21323,Monaco,MCO,2021-04-04,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21324,Monaco,MCO,2021-04-05,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21325,Monaco,MCO,2021-04-06,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21326,Monaco,MCO,2021-04-07,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21327,Monaco,MCO,2021-04-08,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21328,Monaco,MCO,2021-04-09,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21329,Monaco,MCO,2021-04-10,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21330,Monaco,MCO,2021-04-11,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21331,Monaco,MCO,2021-04-12,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21332,Monaco,MCO,2021-04-13,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21333,Monaco,MCO,2021-04-14,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21334,Monaco,MCO,2021-04-15,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21335,Monaco,MCO,2021-04-16,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21336,Monaco,MCO,2021-04-17,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21337,Monaco,MCO,2021-04-18,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21338,Monaco,MCO,2021-04-19,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21339,Monaco,MCO,2021-04-20,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21340,Monaco,MCO,2021-04-21,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21341,Monaco,MCO,2021-04-22,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21342,Monaco,MCO,2021-04-23,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21343,Monaco,MCO,2021-04-24,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21344,Monaco,MCO,2021-04-25,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21345,Monaco,MCO,2021-04-26,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21346,Monaco,MCO,2021-04-27,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21347,Monaco,MCO,2021-04-28,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21348,Monaco,MCO,2021-04-29,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21349,Monaco,MCO,2021-04-30,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21350,Monaco,MCO,2021-05-01,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21351,Monaco,MCO,2021-05-02,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21352,Monaco,MCO,2021-05-03,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21353,Monaco,MCO,2021-05-04,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21354,Monaco,MCO,2021-05-05,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21355,Monaco,MCO,2021-05-06,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21356,Monaco,MCO,2021-05-07,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21357,Monaco,MCO,2021-05-08,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21358,Monaco,MCO,2021-05-09,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21359,Monaco,MCO,2021-05-10,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21360,Monaco,MCO,2021-05-11,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21361,Monaco,MCO,2021-05-12,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21362,Monaco,MCO,2021-05-13,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21363,Monaco,MCO,2021-05-14,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21364,Monaco,MCO,2021-05-15,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21365,Monaco,MCO,2021-05-16,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21366,Monaco,MCO,2021-05-17,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21367,Monaco,MCO,2021-05-18,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21368,Monaco,MCO,2021-05-19,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21369,Monaco,MCO,2021-05-20,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21370,Monaco,MCO,2021-05-21,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
21371,Monaco,MCO,2021-05-22,1,2,2,4,0,2,0,1,2,0,2,3,2,3,54.63
